dispatch_id,route_id,hub_id,dispatch_timestamp,route_class,distance_miles,stop_count,door_open_minutes,transit_duration_hours,cargo_type,pallet_payload,dispatch_status
DSP-12912,RT-HUB_-LIN-32,HUB_S,05/09/2025 14:01,LINEHAUL_CORRIDOR,416.2,2,33,8.67,PERISHABLE_FOOD,26,COMPLETED
DSP-12913,RT-HUB_-REG-33,HUB_S,2025-05-10 14:03:00,REGIONAL_DISTRIB,284.4,4,68,8.1,PERISHABLE_FOOD,26,COMPLETED
DSP-12914,RT-JAX_-REG-34,JAX_FL,2025-05-10T13:29:00Z,REGIONAL_DISTRIB,264.0,6,67,8.29,PERISHABLE_FOOD,26,COMPLETED
DSP-12915,RT-JAX_-LOC-35,JAX_FL,05/10/2025 13:30,LOCAL_URBAN,120.6,10,108,8.82,PERISHABLE_FOOD,26,COMPLETED
DSP-12916,RT-JAX_-LOC-36,JAX_FL,2025-05-10 07:41:00,LOCAL_URBAN,126.1,7,105,8.07,PERISHABLE_FOOD,25,COMPLETED
DSP-12917,RT-JAX_-REG-37,JAX_FL,2025-05-11T10:07:00Z,REGIONAL_DISTRIB,300.1,6,85,9.15,PERISHABLE_FOOD,26,COMPLETED
DSP-12918,RT-HUB_-REG-38,HUB_03,05/11/2025 12:39,REGIONAL_DISTRIB,264.8,5,65,7.97,PERISHABLE_FOOD,26,COMPLETED
DSP-12919,RT-JAX_-LIN-39,JAX_FL,2025-05-11 17:04:00,LINEHAUL_CORRIDOR,432.8,1,37,8.66,PERISHABLE_FOOD,26,COMPLETED
DSP-12920,RT-HUB_-LIN-40,HUB_S,2025-05-11T17:54:00Z,LINEHAUL_CORRIDOR,465.1,2,23,9.61,PERISHABLE_FOOD,26,COMPLETED
DSP-12921,RT-JAX_-REG-01,JAX_FL,05/12/2025 11:52,REGIONAL_DISTRIB,285.7,4,73,8.14,PERISHABLE_FOOD,26,COMPLETED
DSP-12922,RT-JAX_-REG-02,JAX_FL,2025-05-12 05:33:00,REGIONAL_DISTRIB,263.6,4,81,7.61,PERISHABLE_FOOD,26,COMPLETED
DSP-12923,RT-HUB_-LIN-03,HUB_03,2025-05-12T13:58:00Z,LINEHAUL_CORRIDOR,410.3,3,25,8.89,PHARMA_GDP,26,COMPLETED
DSP-12924,RT-HUB_-REG-04,HUB_03,05/12/2025 17:39,REGIONAL_DISTRIB,280.8,4,75,8.02,PHARMA_GDP,26,COMPLETED
DSP-12925,RT-HUB_-LOC-05,HUB_S,2025-05-13 16:02:00,LOCAL_URBAN,128.3,8,101,8.5,PERISHABLE_FOOD,24,COMPLETED
DSP-12926,RT-JAX_-LOC-06,JAX_FL,2025-05-13T10:39:00Z,LOCAL_URBAN,116.9,7,105,7.65,PERISHABLE_FOOD,26,COMPLETED
DSP-12927,RT-HUB_-REG-07,HUB_S,05/13/2025 11:40,REGIONAL_DISTRIB,268.5,6,61,8.39,PERISHABLE_FOOD,26,COMPLETED
DSP-12928,RT-HUB_-LIN-08,HUB_S,2025-05-13 17:41:00,LINEHAUL_CORRIDOR,439.9,1,20,8.79,PERISHABLE_FOOD,26,COMPLETED
DSP-12929,RT-JAX_-LIN-09,JAX_FL,2025-05-14T13:20:00Z,LINEHAUL_CORRIDOR,418.3,3,38,9.04,PERISHABLE_FOOD,26,COMPLETED
DSP-12930,RT-HUB_-LIN-10,HUB_03,05/14/2025 18:11,LINEHAUL_CORRIDOR,451.8,2,35,9.36,PERISHABLE_FOOD,26,COMPLETED
DSP-12931,RT-HUB_-REG-11,HUB_03,2025-05-14 09:33:00,REGIONAL_DISTRIB,289.9,6,66,8.9,PERISHABLE_FOOD,26,COMPLETED
DSP-12932,RT-JAX_-LIN-12,JAX_FL,2025-05-14T08:46:00Z,LINEHAUL_CORRIDOR,457.3,2,40,9.46,PHARMA_GDP,26,COMPLETED
DSP-12933,RT-HUB_-REG-13,HUB_S,05/15/2025 11:29,REGIONAL_DISTRIB,289.5,6,72,8.89,PERISHABLE_FOOD,26,COMPLETED
DSP-12934,RT-HUB_-REG-14,HUB_S,2025-05-15 16:29:00,REGIONAL_DISTRIB,299.3,6,61,9.13,PERISHABLE_FOOD,26,COMPLETED
DSP-12935,RT-JAX_-LIN-15,JAX_FL,2025-05-15T10:03:00Z,LINEHAUL_CORRIDOR,447.8,2,35,9.28,PHARMA_GDP,26,COMPLETED
DSP-12936,RT-HUB_-LOC-16,HUB_S,05/15/2025 06:29,LOCAL_URBAN,126.6,10,110,9.09,PHARMA_GDP,25,COMPLETED
DSP-12937,RT-JAX_-REG-17,JAX_FL,2025-05-16 16:23:00,REGIONAL_DISTRIB,267.2,6,68,8.36,PERISHABLE_FOOD,26,COMPLETED
DSP-12938,RT-HUB_-REG-18,HUB_03,2025-05-16T10:31:00Z,REGIONAL_DISTRIB,303.9,5,74,8.9,PERISHABLE_FOOD,26,COMPLETED
DSP-12939,RT-HUB_-REG-19,HUB_03,05/16/2025 11:59,REGIONAL_DISTRIB,262.7,6,56,8.25,PERISHABLE_FOOD,26,COMPLETED
DSP-12940,RT-HUB_-LOC-20,HUB_S,2025-05-16 12:58:00,LOCAL_URBAN,114.9,8,92,7.89,PERISHABLE_FOOD,26,COMPLETED
DSP-12941,RT-JAX_-REG-21,JAX_FL,2025-05-17T16:10:00Z,REGIONAL_DISTRIB,266.4,6,65,8.34,PHARMA_GDP,26,COMPLETED
DSP-12942,RT-HUB_-REG-22,HUB_S,05/17/2025 06:52,REGIONAL_DISTRIB,301.6,4,68,8.51,PHARMA_GDP,26,COMPLETED
DSP-12943,RT-HUB_-REG-23,HUB_S,2025-05-17 13:36:00,REGIONAL_DISTRIB,288.6,5,65,8.54,PHARMA_GDP,26,COMPLETED
DSP-12944,RT-HUB_-REG-24,HUB_03,2025-05-17T09:18:00Z,REGIONAL_DISTRIB,262.9,5,74,7.93,PHARMA_GDP,26,COMPLETED
DSP-12945,RT-HUB_-LOC-25,HUB_03,05/18/2025 11:06,LOCAL_URBAN,129.9,7,87,8.24,PHARMA_GDP,26,COMPLETED
DSP-12946,RT-HUB_-REG-26,HUB_S,2025-05-18 15:54:00,REGIONAL_DISTRIB,268.3,5,81,8.05,PHARMA_GDP,26,COMPLETED
DSP-12947,RT-JAX_-REG-27,JAX_FL,2025-05-18T14:15:00Z,REGIONAL_DISTRIB,291.1,6,66,8.93,PERISHABLE_FOOD,26,COMPLETED
DSP-12948,RT-HUB_-REG-28,HUB_03,05/18/2025 18:08,REGIONAL_DISTRIB,303.0,5,75,8.88,PERISHABLE_FOOD,26,COMPLETED
DSP-12949,RT-JAX_-LOC-29,JAX_FL,2025-05-19 11:23:00,LOCAL_URBAN,115.8,7,85,7.6,PERISHABLE_FOOD,25,COMPLETED
DSP-12950,RT-JAX_-REG-30,JAX_FL,2025-05-19T12:41:00Z,REGIONAL_DISTRIB,280.4,4,84,8.01,PERISHABLE_FOOD,26,COMPLETED
DSP-12951,RT-HUB_-REG-31,HUB_S,05/19/2025 07:12,REGIONAL_DISTRIB,269.0,5,63,8.07,PHARMA_GDP,26,COMPLETED
DSP-12952,RT-HUB_-REG-32,HUB_03,2025-05-19 17:57:00,REGIONAL_DISTRIB,279.0,6,79,8.64,PERISHABLE_FOOD,26,COMPLETED
DSP-12953,RT-HUB_-LOC-33,HUB_S,2025-05-20T12:55:00Z,LOCAL_URBAN,120.6,9,113,8.48,PHARMA_GDP,26,COMPLETED
DSP-12954,RT-JAX_-REG-34,JAX_FL,05/20/2025 08:31,REGIONAL_DISTRIB,262.7,6,62,8.25,PHARMA_GDP,26,COMPLETED
DSP-12955,RT-HUB_-LIN-35,HUB_S,2025-05-20 09:51:00,LINEHAUL_CORRIDOR,445.9,1,33,8.91,PERISHABLE_FOOD,26,COMPLETED
DSP-12956,RT-HUB_-LIN-36,HUB_03,2025-05-20T16:15:00Z,LINEHAUL_CORRIDOR,459.3,3,24,9.83,PERISHABLE_FOOD,26,COMPLETED
DSP-12957,RT-HUB_-REG-37,HUB_03,05/21/2025 17:44,REGIONAL_DISTRIB,296.2,4,85,8.39,PERISHABLE_FOOD,26,COMPLETED
DSP-12958,RT-JAX_-LIN-38,JAX_FL,2025-05-21 15:48:00,LINEHAUL_CORRIDOR,441.8,1,29,8.83,PERISHABLE_FOOD,26,COMPLETED
DSP-12959,RT-HUB_-LOC-39,HUB_S,2025-05-21T15:39:00Z,LOCAL_URBAN,125.2,8,105,8.36,PHARMA_GDP,24,COMPLETED
DSP-12960,RT-JAX_-REG-40,JAX_FL,05/21/2025 12:54,REGIONAL_DISTRIB,271.1,4,70,7.79,PHARMA_GDP,26,COMPLETED
DSP-12961,RT-JAX_-REG-01,JAX_FL,2025-05-22 15:46:00,REGIONAL_DISTRIB,265.0,5,64,7.98,PERISHABLE_FOOD,26,COMPLETED
DSP-12962,RT-HUB_-REG-02,HUB_S,2025-05-22T09:28:00Z,REGIONAL_DISTRIB,291.8,6,64,8.95,PHARMA_GDP,26,COMPLETED
DSP-12963,RT-HUB_-REG-03,HUB_S,05/22/2025 16:11,REGIONAL_DISTRIB,298.5,6,73,9.11,PERISHABLE_FOOD,26,COMPLETED
DSP-12964,RT-HUB_-REG-04,HUB_S,2025-05-22 14:38:00,REGIONAL_DISTRIB,290.7,4,85,8.25,PERISHABLE_FOOD,26,COMPLETED
DSP-12965,RT-HUB_-LIN-05,HUB_03,2025-05-23T08:13:00Z,LINEHAUL_CORRIDOR,464.6,1,25,9.27,PERISHABLE_FOOD,26,COMPLETED
DSP-12966,RT-JAX_-LOC-06,JAX_FL,05/23/2025 13:45,LOCAL_URBAN,122.6,8,89,8.24,PHARMA_GDP,26,COMPLETED
DSP-12967,RT-HUB_-LIN-07,HUB_S,2025-05-23 07:19:00,LINEHAUL_CORRIDOR,436.6,3,34,9.4,PERISHABLE_FOOD,26,COMPLETED
DSP-12968,RT-HUB_-REG-08,HUB_S,2025-05-23T11:24:00Z,REGIONAL_DISTRIB,290.7,5,55,8.59,PERISHABLE_FOOD,26,COMPLETED
DSP-12969,RT-JAX_-LIN-09,JAX_FL,05/24/2025 05:30,LINEHAUL_CORRIDOR,414.9,1,21,8.31,PHARMA_GDP,26,COMPLETED
DSP-12970,RT-HUB_-LOC-10,HUB_S,2025-05-24 14:09:00,LOCAL_URBAN,129.4,10,113,9.22,PHARMA_GDP,25,COMPLETED
DSP-12971,RT-HUB_-LIN-11,HUB_S,2025-05-24T13:55:00Z,LINEHAUL_CORRIDOR,428.6,2,21,8.91,PHARMA_GDP,26,COMPLETED
DSP-12972,RT-HUB_-LOC-12,HUB_03,05/24/2025 17:43,LOCAL_URBAN,126.2,7,97,8.07,PHARMA_GDP,26,COMPLETED
DSP-12973,RT-JAX_-REG-13,JAX_FL,2025-05-25 09:20:00,REGIONAL_DISTRIB,290.6,5,75,8.59,PHARMA_GDP,26,COMPLETED
DSP-12974,RT-JAX_-LOC-14,JAX_FL,2025-05-25T07:34:00Z,LOCAL_URBAN,111.9,8,115,7.75,PERISHABLE_FOOD,25,COMPLETED
DSP-12975,RT-HUB_-LOC-15,HUB_03,05/25/2025 07:39,LOCAL_URBAN,116.1,10,83,8.61,PHARMA_GDP,25,VOID_TEST
DSP-12976,RT-HUB_-REG-16,HUB_S,2025-05-25 18:05:00,REGIONAL_DISTRIB,284.6,5,80,8.44,PHARMA_GDP,26,COMPLETED
DSP-12977,RT-JAX_-LIN-17,JAX_FL,2025-05-26T08:56:00Z,LINEHAUL_CORRIDOR,462.9,3,32,9.9,PERISHABLE_FOOD,26,COMPLETED
DSP-12978,RT-HUB_-REG-18,HUB_S,05/26/2025 09:17,REGIONAL_DISTRIB,290.5,6,57,8.92,PERISHABLE_FOOD,26,COMPLETED
DSP-12979,RT-HUB_-REG-19,HUB_S,2025-05-26 12:41:00,REGIONAL_DISTRIB,283.0,6,64,8.74,PERISHABLE_FOOD,26,COMPLETED
DSP-12980,RT-HUB_-REG-20,HUB_S,2025-05-26T13:28:00Z,REGIONAL_DISTRIB,263.6,6,77,8.28,PHARMA_GDP,26,VOID_TEST
DSP-12981,RT-HUB_-REG-21,HUB_S,05/27/2025 06:41,REGIONAL_DISTRIB,272.1,5,82,8.15,PERISHABLE_FOOD,26,COMPLETED
DSP-12982,RT-HUB_-REG-22,HUB_S,2025-05-27 14:46:00,REGIONAL_DISTRIB,263.6,4,83,7.61,PERISHABLE_FOOD,26,COMPLETED
DSP-12983,RT-HUB_-REG-23,HUB_03,2025-05-27T10:51:00Z,REGIONAL_DISTRIB,302.1,5,74,8.86,PERISHABLE_FOOD,26,COMPLETED
DSP-12984,RT-HUB_-REG-24,HUB_S,05/27/2025 17:13,REGIONAL_DISTRIB,280.4,5,57,8.34,PHARMA_GDP,26,COMPLETED
DSP-12985,RT-JAX_-LIN-25,JAX_FL,2025-05-28 14:52:00,LINEHAUL_CORRIDOR,440.1,2,24,9.13,PERISHABLE_FOOD,26,COMPLETED
DSP-12986,RT-HUB_-LIN-26,HUB_S,2025-05-28T10:53:00Z,LINEHAUL_CORRIDOR,455.9,2,34,9.43,PERISHABLE_FOOD,26,COMPLETED
DSP-12987,RT-HUB_-LOC-27,HUB_03,05/28/2025 08:16,LOCAL_URBAN,123.6,10,98,8.95,PERISHABLE_FOOD,24,COMPLETED
DSP-12988,RT-JAX_-REG-28,JAX_FL,2025-05-28 09:49:00,REGIONAL_DISTRIB,292.3,5,76,8.63,PHARMA_GDP,26,COMPLETED
DSP-12989,RT-HUB_-LOC-29,HUB_03,2025-05-29T06:34:00Z,LOCAL_URBAN,120.6,8,80,8.15,PHARMA_GDP,26,COMPLETED
DSP-12990,RT-HUB_-LIN-30,HUB_03,05/29/2025 07:48,LINEHAUL_CORRIDOR,451.1,1,40,9.01,PERISHABLE_FOOD,26,COMPLETED
DSP-12991,RT-HUB_-REG-31,HUB_S,2025-05-29 10:00:00,REGIONAL_DISTRIB,304.6,6,68,9.25,PHARMA_GDP,26,COMPLETED
DSP-12992,RT-HUB_-REG-32,HUB_03,2025-05-29T05:43:00Z,REGIONAL_DISTRIB,277.0,6,67,8.6,PERISHABLE_FOOD,26,COMPLETED
DSP-12993,RT-JAX_-LIN-33,JAX_FL,05/30/2025 16:08,LINEHAUL_CORRIDOR,423.9,1,28,8.49,PERISHABLE_FOOD,26,COMPLETED
DSP-12994,RT-HUB_-REG-34,HUB_S,2025-05-30 16:39:00,REGIONAL_DISTRIB,270.2,4,79,7.77,PHARMA_GDP,26,COMPLETED
DSP-12995,RT-JAX_-LIN-35,JAX_FL,2025-05-30T11:51:00Z,LINEHAUL_CORRIDOR,445.6,3,40,9.57,PHARMA_GDP,26,COMPLETED
DSP-12996,RT-HUB_-LOC-36,HUB_03,05/30/2025 08:07,LOCAL_URBAN,132.7,7,104,8.37,PERISHABLE_FOOD,26,COMPLETED
DSP-12997,RT-JAX_-REG-37,JAX_FL,2025-05-31 05:35:00,REGIONAL_DISTRIB,265.8,4,63,7.66,PERISHABLE_FOOD,26,COMPLETED
DSP-12998,RT-HUB_-REG-38,HUB_03,2025-05-31T11:13:00Z,REGIONAL_DISTRIB,294.8,5,75,8.69,PHARMA_GDP,26,COMPLETED
DSP-12999,RT-JAX_-LIN-39,JAX_FL,05/31/2025 10:07,LINEHAUL_CORRIDOR,460.2,3,40,9.85,PHARMA_GDP,26,COMPLETED
DSP-13000,RT-JAX_-REG-40,JAX_FL,2025-05-31 10:04:00,REGIONAL_DISTRIB,274.2,4,58,7.86,PERISHABLE_FOOD,26,COMPLETED
DSP-13001,RT-HUB_-LIN-01,HUB_03,2025-06-01T05:57:00Z,LINEHAUL_CORRIDOR,431.4,3,23,9.3,PERISHABLE_FOOD,26,COMPLETED
DSP-13002,RT-HUB_-REG-02,HUB_S,06/01/2025 06:56,REGIONAL_DISTRIB,290.8,6,65,8.92,PHARMA_GDP,26,COMPLETED
DSP-13003,RT-HUB_-LOC-03,HUB_S,2025-06-01 17:25:00,LOCAL_URBAN,121.5,9,102,8.52,PERISHABLE_FOOD,24,COMPLETED
DSP-13004,RT-HUB_-REG-04,HUB_S,2025-06-01T07:06:00Z,REGIONAL_DISTRIB,273.7,5,61,8.18,PERISHABLE_FOOD,26,COMPLETED
DSP-13005,RT-HUB_-REG-05,HUB_S,06/02/2025 12:03,REGIONAL_DISTRIB,291.0,6,75,8.93,PERISHABLE_FOOD,26,COMPLETED
DSP-13006,RT-HUB_-REG-06,HUB_S,2025-06-02 06:57:00,REGIONAL_DISTRIB,265.1,4,75,7.65,PERISHABLE_FOOD,26,COMPLETED
DSP-13007,RT-HUB_-LOC-07,HUB_03,2025-06-02T08:56:00Z,LOCAL_URBAN,127.1,8,87,8.44,PHARMA_GDP,26,COMPLETED
DSP-13008,RT-HUB_-LOC-08,HUB_S,06/02/2025 10:14,LOCAL_URBAN,125.3,9,97,8.7,PERISHABLE_FOOD,24,COMPLETED
DSP-13009,RT-HUB_-REG-09,HUB_S,2025-06-03 14:19:00,REGIONAL_DISTRIB,290.3,6,66,8.91,PERISHABLE_FOOD,26,COMPLETED
DSP-13010,RT-HUB_-REG-10,HUB_S,2025-06-03T08:00:00Z,REGIONAL_DISTRIB,278.9,4,76,7.97,PERISHABLE_FOOD,26,COMPLETED
DSP-13011,RT-JAX_-REG-11,JAX_FL,06/03/2025 06:58,REGIONAL_DISTRIB,288.4,4,84,8.2,PHARMA_GDP,26,COMPLETED
DSP-13012,RT-HUB_-LIN-12,HUB_S,2025-06-03 16:17:00,LINEHAUL_CORRIDOR,452.0,1,30,9.03,PERISHABLE_FOOD,26,COMPLETED
DSP-13013,RT-HUB_-LIN-13,HUB_03,2025-06-04T16:42:00Z,LINEHAUL_CORRIDOR,462.1,1,23,9.22,PERISHABLE_FOOD,26,COMPLETED
DSP-13014,RT-HUB_-LOC-14,HUB_S,06/04/2025 09:16,LOCAL_URBAN,123.5,8,96,8.28,PHARMA_GDP,24,COMPLETED
DSP-13015,RT-HUB_-REG-15,HUB_03,2025-06-04 06:27:00,REGIONAL_DISTRIB,264.2,5,61,7.96,PERISHABLE_FOOD,26,COMPLETED
DSP-13016,RT-HUB_-REG-16,HUB_03,2025-06-04T16:07:00Z,REGIONAL_DISTRIB,283.5,6,65,8.75,PERISHABLE_FOOD,26,COMPLETED
DSP-13017,RT-JAX_-REG-17,JAX_FL,06/05/2025 16:32,REGIONAL_DISTRIB,299.7,6,72,9.14,PERISHABLE_FOOD,26,COMPLETED
DSP-13018,RT-JAX_-REG-18,JAX_FL,2025-06-05 11:11:00,REGIONAL_DISTRIB,299.0,6,58,9.12,PERISHABLE_FOOD,26,COMPLETED
DSP-13019,RT-HUB_-REG-19,HUB_S,2025-06-05T09:29:00Z,REGIONAL_DISTRIB,282.9,4,83,8.07,PHARMA_GDP,26,COMPLETED
DSP-13020,RT-HUB_-REG-20,HUB_S,06/05/2025 06:15,REGIONAL_DISTRIB,266.1,5,76,8.0,PHARMA_GDP,26,COMPLETED
DSP-13021,RT-HUB_-LOC-21,HUB_03,2025-06-06 14:26:00,LOCAL_URBAN,114.3,8,97,7.86,PHARMA_GDP,26,COMPLETED
DSP-13022,RT-JAX_-REG-22,JAX_FL,2025-06-06T16:45:00Z,REGIONAL_DISTRIB,296.4,5,76,8.72,PERISHABLE_FOOD,26,COMPLETED
DSP-13023,RT-HUB_-LIN-23,HUB_03,06/06/2025 09:47,LINEHAUL_CORRIDOR,415.6,3,23,8.99,PERISHABLE_FOOD,26,COMPLETED
DSP-13024,RT-JAX_-LIN-24,JAX_FL,2025-06-06 09:21:00,LINEHAUL_CORRIDOR,426.2,3,20,9.2,PHARMA_GDP,26,COMPLETED
DSP-13025,RT-HUB_-LOC-25,HUB_03,2025-06-07T07:12:00Z,LOCAL_URBAN,125.0,10,106,9.02,PHARMA_GDP,24,COMPLETED
DSP-13026,RT-HUB_-REG-26,HUB_03,06/07/2025 06:49,REGIONAL_DISTRIB,304.1,5,63,8.91,PHARMA_GDP,26,COMPLETED
DSP-13027,RT-HUB_-REG-27,HUB_S,2025-06-07 10:49:00,REGIONAL_DISTRIB,287.9,4,83,8.19,PHARMA_GDP,26,COMPLETED
DSP-13028,RT-HUB_-REG-28,HUB_S,2025-06-07T14:28:00Z,REGIONAL_DISTRIB,274.6,4,76,7.87,PERISHABLE_FOOD,26,COMPLETED
DSP-13029,RT-HUB_-LIN-29,HUB_03,06/08/2025 11:50,LINEHAUL_CORRIDOR,450.0,1,20,8.99,PERISHABLE_FOOD,26,COMPLETED
DSP-13030,RT-HUB_-LIN-30,HUB_S,2025-06-08 09:00:00,LINEHAUL_CORRIDOR,445.6,1,21,8.9,PERISHABLE_FOOD,26,COMPLETED
DSP-13031,RT-HUB_-REG-31,HUB_03,2025-06-08T14:52:00Z,REGIONAL_DISTRIB,289.9,5,74,8.57,PHARMA_GDP,26,COMPLETED
DSP-13032,RT-JAX_-REG-32,JAX_FL,06/08/2025 15:13,REGIONAL_DISTRIB,285.6,4,81,8.13,PHARMA_GDP,26,COMPLETED
DSP-13033,RT-JAX_-LIN-33,JAX_FL,2025-06-09 09:30:00,LINEHAUL_CORRIDOR,457.0,2,24,9.46,PHARMA_GDP,26,COMPLETED
DSP-13034,RT-JAX_-LOC-34,JAX_FL,2025-06-09T16:03:00Z,LOCAL_URBAN,128.6,9,106,8.85,PHARMA_GDP,25,COMPLETED
DSP-13035,RT-HUB_-LIN-35,HUB_S,06/09/2025 12:27,LINEHAUL_CORRIDOR,425.4,2,31,8.85,PHARMA_GDP,26,COMPLETED
DSP-13036,RT-JAX_-LOC-36,JAX_FL,2025-06-09 17:05:00,LOCAL_URBAN,120.9,9,98,8.5,PHARMA_GDP,24,COMPLETED
DSP-13037,RT-JAX_-LIN-37,JAX_FL,2025-06-10T11:22:00Z,LINEHAUL_CORRIDOR,443.3,2,20,9.19,PERISHABLE_FOOD,26,COMPLETED
DSP-13038,RT-JAX_-LIN-38,JAX_FL,06/10/2025 14:47,LINEHAUL_CORRIDOR,419.8,3,40,9.07,PERISHABLE_FOOD,26,COMPLETED
DSP-13039,RT-HUB_-LIN-39,HUB_03,2025-06-10 09:50:00,LINEHAUL_CORRIDOR,461.9,1,38,9.22,PERISHABLE_FOOD,26,COMPLETED
DSP-13040,RT-JAX_-LOC-40,JAX_FL,2025-06-10T07:21:00Z,LOCAL_URBAN,131.5,10,101,9.31,PHARMA_GDP,25,COMPLETED
DSP-13041,RT-HUB_-LOC-01,HUB_S,06/11/2025 12:43,LOCAL_URBAN,129.1,9,97,8.87,PHARMA_GDP,26,COMPLETED
DSP-13042,RT-HUB_-LIN-02,HUB_03,2025-06-11 11:58:00,LINEHAUL_CORRIDOR,446.6,2,32,9.26,PERISHABLE_FOOD,26,COMPLETED
DSP-13043,RT-JAX_-REG-03,JAX_FL,2025-06-11T12:07:00Z,REGIONAL_DISTRIB,280.6,5,77,8.35,PHARMA_GDP,26,COMPLETED
DSP-13044,RT-HUB_-REG-04,HUB_03,06/11/2025 18:03,REGIONAL_DISTRIB,300.9,4,55,8.5,PERISHABLE_FOOD,26,COMPLETED
DSP-13045,RT-JAX_-LIN-05,JAX_FL,2025-06-12 11:57:00,LINEHAUL_CORRIDOR,436.9,2,32,9.07,PERISHABLE_FOOD,26,COMPLETED
DSP-13046,RT-HUB_-REG-06,HUB_S,2025-06-12T15:36:00Z,REGIONAL_DISTRIB,263.4,6,71,8.27,PERISHABLE_FOOD,26,COMPLETED
DSP-13047,RT-JAX_-REG-07,JAX_FL,06/12/2025 16:43,REGIONAL_DISTRIB,285.3,6,76,8.79,PHARMA_GDP,26,COMPLETED
DSP-13048,RT-HUB_-REG-08,HUB_03,2025-06-12 09:50:00,REGIONAL_DISTRIB,288.8,5,73,8.54,PERISHABLE_FOOD,26,COMPLETED
DSP-13049,RT-HUB_-REG-09,HUB_S,2025-06-13T12:51:00Z,REGIONAL_DISTRIB,295.2,5,82,8.7,PERISHABLE_FOOD,26,COMPLETED
DSP-13050,RT-HUB_-LIN-10,HUB_S,06/13/2025 07:00,LINEHAUL_CORRIDOR,455.0,2,25,9.42,PERISHABLE_FOOD,26,COMPLETED
DSP-13051,RT-JAX_-REG-11,JAX_FL,2025-06-13 07:51:00,REGIONAL_DISTRIB,300.5,5,58,8.82,PHARMA_GDP,26,COMPLETED
DSP-13052,RT-JAX_-LIN-12,JAX_FL,2025-06-13T17:54:00Z,LINEHAUL_CORRIDOR,442.3,3,35,9.51,PERISHABLE_FOOD,26,COMPLETED
DSP-13053,RT-HUB_-REG-13,HUB_03,06/14/2025 14:11,REGIONAL_DISTRIB,295.5,6,68,9.04,PERISHABLE_FOOD,26,COMPLETED
DSP-13054,RT-HUB_-LIN-14,HUB_S,2025-06-14 11:02:00,LINEHAUL_CORRIDOR,434.4,3,21,9.35,PERISHABLE_FOOD,26,COMPLETED
DSP-13055,RT-HUB_-LIN-15,HUB_S,2025-06-14T14:51:00Z,LINEHAUL_CORRIDOR,415.1,1,24,8.32,PERISHABLE_FOOD,26,COMPLETED
DSP-13056,RT-JAX_-REG-16,JAX_FL,06/14/2025 08:28,REGIONAL_DISTRIB,260.1,5,75,7.86,PERISHABLE_FOOD,26,COMPLETED
DSP-13057,RT-JAX_-REG-17,JAX_FL,2025-06-15 11:50:00,REGIONAL_DISTRIB,275.8,5,79,8.23,PERISHABLE_FOOD,26,COMPLETED
DSP-13058,RT-HUB_-LIN-18,HUB_S,2025-06-15T09:10:00Z,LINEHAUL_CORRIDOR,454.8,1,28,9.08,PHARMA_GDP,26,COMPLETED
DSP-13059,RT-HUB_-REG-19,HUB_03,06/15/2025 07:04,REGIONAL_DISTRIB,286.9,6,78,8.83,PERISHABLE_FOOD,26,COMPLETED
DSP-13060,RT-HUB_-LOC-20,HUB_S,2025-06-15 05:58:00,LOCAL_URBAN,119.3,10,85,8.76,PERISHABLE_FOOD,26,COMPLETED
DSP-13061,RT-HUB_-LIN-21,HUB_S,2025-06-16T08:13:00Z,LINEHAUL_CORRIDOR,428.1,2,34,8.9,PERISHABLE_FOOD,26,COMPLETED
DSP-13062,RT-HUB_-REG-22,HUB_S,06/16/2025 14:09,REGIONAL_DISTRIB,302.4,5,72,8.87,PHARMA_GDP,26,COMPLETED
DSP-13063,RT-JAX_-LIN-23,JAX_FL,2025-06-16 14:47:00,LINEHAUL_CORRIDOR,446.3,2,28,9.25,PERISHABLE_FOOD,26,COMPLETED
DSP-13064,RT-JAX_-REG-24,JAX_FL,2025-06-16T08:58:00Z,REGIONAL_DISTRIB,272.8,6,77,8.5,PHARMA_GDP,26,COMPLETED
DSP-13065,RT-HUB_-LIN-25,HUB_03,06/17/2025 14:00,LINEHAUL_CORRIDOR,462.2,1,35,9.22,PHARMA_GDP,26,COMPLETED
DSP-13066,RT-HUB_-LIN-26,HUB_03,2025-06-17 10:08:00,LINEHAUL_CORRIDOR,411.4,2,33,8.58,PERISHABLE_FOOD,26,COMPLETED
DSP-13067,RT-HUB_-REG-27,HUB_S,2025-06-17T06:09:00Z,REGIONAL_DISTRIB,263.4,5,79,7.94,PHARMA_GDP,26,COMPLETED
DSP-13068,RT-HUB_-REG-28,HUB_S,06/17/2025 10:55,REGIONAL_DISTRIB,262.1,5,78,7.91,PHARMA_GDP,26,COMPLETED
DSP-13069,RT-JAX_-LOC-29,JAX_FL,2025-06-18 16:12:00,LOCAL_URBAN,128.6,9,101,8.85,PHARMA_GDP,25,COMPLETED
DSP-13070,RT-HUB_-REG-30,HUB_S,2025-06-18T11:32:00Z,REGIONAL_DISTRIB,268.1,4,82,7.72,PERISHABLE_FOOD,26,COMPLETED
DSP-13071,RT-JAX_-LIN-31,JAX_FL,06/18/2025 06:33,LINEHAUL_CORRIDOR,461.7,1,28,9.21,PERISHABLE_FOOD,26,COMPLETED
